userId;date;trafficSource;cost;value
user_1519;2020-01-03;facebook / video;10.25;0
user_152;2020-01-10;yandex / cpc;8.5;0
user_1520;2020-01-03;google / cpc;8.25;0
user_1521;2020-01-07;facebook / video;10.25;0
user_1522;2020-01-04;facebook / video;10.25;0
user_1523;2020-01-03;telegram / posts;15.75;0
user_1523;2020-01-21;facebook / video;10.25;0
user_1525;2020-01-07;facebook / video;10.25;135
user_1526;2020-01-03;yandex / cpc;8.5;0
user_1527;2020-01-03;yandex / cpc;8.5;0
user_1527;2020-01-08;telegram / posts;15.75;0
user_1528;2020-01-06;google / cpc;8.25;0
user_1530;2020-01-03;google / cpc;8.25;0
user_1532;2020-01-03;yandex / cpc;8.5;0
user_1533;2020-01-05;facebook / video;10.25;0
user_1533;2020-01-11;facebook / video;10.25;0
user_1536;2020-01-08;google / cpc;8.25;172.5
user_1536;2020-01-16;google / cpc;8.25;0
user_1537;2020-01-05;facebook / video;10.25;0
user_1540;2020-01-03;google / cpc;8.25;0
user_1540;2020-01-06;google / cpc;8.25;147.5
user_1541;2020-01-04;telegram / posts;15.75;0
user_1541;2020-01-17;google / cpc;8.25;0
user_1543;2020-01-14;yandex / cpc;8.5;117.5
user_1544;2020-01-07;yandex / cpc;8.5;0
user_1544;2020-01-14;yandex / cpc;8.5;0
user_1545;2020-01-03;google / cpc;8.25;0
user_1545;2020-01-16;facebook / video;10.25;0
user_1546;2020-01-10;facebook / video;10.25;0
user_155;2020-01-03;telegram / posts;15.75;0
user_155;2020-01-25;google / cpc;8.25;0
user_1550;2020-01-23;telegram / posts;15.75;0
user_1551;2020-01-17;telegram / posts;15.75;0
user_1552;2020-01-31;facebook / video;10.25;125
user_1553;2020-01-03;facebook / video;10.25;0
user_1553;2020-01-04;facebook / video;10.25;0
user_1554;2020-01-04;google / cpc;8.25;0
user_1556;2020-01-08;yandex / cpc;8.5;0
user_1557;2020-01-21;google / cpc;8.25;237.5
user_1559;2020-01-05;facebook / video;10.25;0
user_1559;2020-01-10;facebook / video;10.25;0
user_1559;2020-01-10;google / cpc;8.25;0
user_156;2020-01-04;facebook / video;10.25;0
user_156;2020-01-10;telegram / posts;15.75;0
user_1560;2020-01-06;facebook / video;10.25;0
user_1561;2020-01-08;google / cpc;8.25;0
user_1564;2020-01-04;telegram / posts;15.75;0
user_1566;2020-01-03;facebook / video;10.25;0
user_1566;2020-01-04;telegram / posts;15.75;0
user_1566;2020-01-11;facebook / video;10.25;0
user_1568;2020-01-03;yandex / cpc;8.5;0
user_1568;2020-01-09;facebook / video;10.25;0
user_1568;2020-02-06;facebook / video;10.25;0
user_1569;2020-01-17;google / cpc;8.25;0
user_157;2020-01-06;google / cpc;8.25;0
user_157;2020-01-09;google / cpc;8.25;0
user_1571;2020-01-06;telegram / posts;15.75;0
user_1572;2020-01-03;yandex / cpc;8.5;0
user_1572;2020-01-03;yandex / cpc;8.5;0
user_1574;2020-01-03;telegram / posts;15.75;0
user_1574;2020-01-11;facebook / video;10.25;0
user_1574;2020-01-23;facebook / video;10.25;0
user_1575;2020-01-03;google / cpc;8.25;0
user_1577;2020-01-09;telegram / posts;15.75;0
user_1577;2020-01-17;yandex / cpc;8.5;0
user_1578;2020-01-05;facebook / video;10.25;0
user_1578;2020-01-09;yandex / cpc;8.5;0
user_158;2020-01-03;google / cpc;8.25;0
user_1581;2020-01-04;telegram / posts;15.75;0
user_1583;2020-01-08;facebook / video;10.25;0
user_1584;2020-01-09;telegram / posts;15.75;0
user_1584;2020-01-26;facebook / video;10.25;0
user_1585;2020-01-05;facebook / video;10.25;0
user_1587;2020-01-27;facebook / video;10.25;0
user_1588;2020-01-17;telegram / posts;15.75;0
user_1589;2020-01-08;facebook / video;10.25;0
user_159;2020-01-22;google / cpc;8.25;0
user_1591;2020-01-07;facebook / video;10.25;60
user_1591;2020-01-13;telegram / posts;15.75;0
user_1591;2020-01-23;facebook / video;10.25;0
user_1592;2020-01-07;yandex / cpc;8.5;0
user_1592;2020-01-07;facebook / video;10.25;0
user_1592;2020-01-13;telegram / posts;15.75;0
user_1593;2020-01-05;telegram / posts;15.75;0
user_1593;2020-01-19;telegram / posts;15.75;0
user_1594;2020-01-11;google / cpc;8.25;0
user_1596;2020-01-07;facebook / video;10.25;152.5
user_1597;2020-01-17;facebook / video;10.25;0
user_1598;2020-01-20;yandex / cpc;8.5;0
user_1599;2020-01-03;google / cpc;8.25;202.5
user_16;2020-01-03;google / cpc;8.25;0
user_1601;2020-01-04;google / cpc;8.25;0
user_1602;2020-01-05;yandex / cpc;8.5;0
user_1603;2020-01-08;google / cpc;8.25;0
user_1604;2020-01-03;google / cpc;8.25;192.5
user_1607;2020-01-04;facebook / video;10.25;0
user_1609;2020-01-03;google / cpc;8.25;0
user_1609;2020-01-09;yandex / cpc;8.5;0
user_161;2020-02-03;yandex / cpc;8.5;0
user_1612;2020-01-04;telegram / posts;15.75;0
user_1612;2020-01-13;google / cpc;8.25;0
user_1613;2020-01-03;facebook / video;10.25;0
user_1615;2020-01-08;facebook / video;10.25;0
user_1616;2020-01-05;google / cpc;8.25;0
user_1617;2020-01-07;facebook / video;10.25;0
user_1617;2020-01-08;facebook / video;10.25;0
user_1617;2020-01-08;yandex / cpc;8.5;0
user_1619;2020-01-03;google / cpc;8.25;110
user_1619;2020-01-08;facebook / video;10.25;0
user_1620;2020-01-03;google / cpc;8.25;0
user_1621;2020-01-06;facebook / video;10.25;0
user_1621;2020-01-08;facebook / video;10.25;102.5
user_1622;2020-01-04;telegram / posts;15.75;0
user_1623;2020-01-03;telegram / posts;15.75;185
user_1623;2020-01-04;telegram / posts;15.75;0
user_1625;2020-01-04;telegram / posts;15.75;0
user_1628;2020-01-08;vk / display;14.75;0
user_1629;2020-01-04;google / cpc;8.25;0
user_1629;2020-01-04;facebook / video;10.25;0
user_163;2020-01-06;yandex / cpc;8.5;0
user_1631;2020-01-18;google / cpc;8.25;0
user_1632;2020-01-04;telegram / posts;15.75;0
user_1632;2020-01-06;facebook / video;10.25;0
user_1632;2020-01-11;google / cpc;8.25;0
user_1633;2020-01-03;google / cpc;8.25;0
user_1634;2020-01-03;telegram / posts;15.75;0
user_1634;2020-01-03;google / cpc;8.25;0
user_1634;2020-01-05;yandex / cpc;8.5;0
user_1634;2020-01-07;telegram / posts;15.75;0
user_1634;2020-01-09;telegram / posts;15.75;0
user_1635;2020-01-04;facebook / video;10.25;0
user_1635;2020-01-04;telegram / posts;15.75;0
user_1636;2020-01-14;facebook / video;10.25;0
user_1637;2020-01-16;telegram / posts;15.75;0
user_1638;2020-01-03;facebook / video;10.25;0
user_1638;2020-01-08;google / cpc;8.25;0
user_1638;2020-01-12;facebook / video;10.25;0
user_1639;2020-01-06;facebook / video;10.25;195
user_1639;2020-01-07;telegram / posts;15.75;0
user_164;2020-01-06;google / cpc;8.25;0
user_1640;2020-01-06;google / cpc;8.25;0
user_1640;2020-01-09;facebook / video;10.25;0
user_1641;2020-01-03;facebook / video;10.25;0
user_1641;2020-01-19;facebook / video;10.25;0
user_1642;2020-01-05;yandex / cpc;8.5;0
user_1643;2020-01-18;yandex / cpc;8.5;0
user_1644;2020-01-04;facebook / video;10.25;0
user_1644;2020-01-05;google / cpc;8.25;0
user_1648;2020-01-03;facebook / video;10.25;0
user_1648;2020-01-04;yandex / cpc;8.5;0
user_1650;2020-01-04;facebook / video;10.25;0
user_1651;2020-01-06;yandex / cpc;8.5;0
user_1652;2020-01-05;facebook / video;10.25;0
user_1652;2020-01-06;google / cpc;8.25;0
user_1657;2020-01-08;facebook / video;10.25;0
user_1658;2020-01-04;facebook / video;10.25;0
user_1658;2020-01-15;yandex / cpc;8.5;0
user_166;2020-01-19;google / cpc;8.25;0
user_1661;2020-01-05;facebook / video;10.25;0
user_1662;2020-01-03;facebook / video;10.25;0
user_1662;2020-01-07;vk / display;14.75;0
user_1662;2020-01-11;google / cpc;8.25;0
user_1666;2020-01-10;google / cpc;8.25;0
user_1666;2020-01-15;facebook / video;10.25;187.5
user_1668;2020-01-03;google / cpc;8.25;200
user_1668;2020-01-08;facebook / video;10.25;0
user_1669;2020-01-03;yandex / cpc;8.5;0
user_1669;2020-01-04;telegram / posts;15.75;0
user_167;2020-01-03;google / cpc;8.25;0
user_1670;2020-01-04;google / cpc;8.25;0
user_1670;2020-01-07;facebook / video;10.25;0
user_1671;2020-01-05;google / cpc;8.25;0
user_1672;2020-01-06;facebook / video;10.25;0
user_1674;2020-01-03;facebook / video;10.25;0
user_1675;2020-01-18;facebook / video;10.25;0
user_1676;2020-01-03;yandex / cpc;8.5;0
user_1676;2020-01-05;telegram / posts;15.75;0
user_1676;2020-01-12;yandex / cpc;8.5;0
user_1676;2020-01-20;facebook / video;10.25;0
user_1678;2020-01-03;facebook / video;10.25;0
user_1678;2020-01-10;google / cpc;8.25;0
user_1679;2020-01-03;facebook / video;10.25;0
user_168;2020-01-04;facebook / video;10.25;0
user_168;2020-01-12;telegram / posts;15.75;0
user_1680;2020-01-11;yandex / cpc;8.5;0
user_1681;2020-01-07;google / cpc;8.25;0
user_1683;2020-01-03;google / cpc;8.25;0
user_1683;2020-01-03;yandex / cpc;8.5;0
user_1683;2020-01-07;google / cpc;8.25;0
user_1683;2020-01-08;google / cpc;8.25;0
user_1683;2020-01-16;telegram / posts;15.75;0
user_1686;2020-01-06;google / cpc;8.25;0
user_1687;2020-01-03;google / cpc;8.25;0
user_1688;2020-01-06;yandex / cpc;8.5;0
user_1689;2020-01-15;telegram / posts;15.75;0
user_1689;2020-01-15;google / cpc;8.25;0
user_169;2020-01-08;yandex / cpc;8.5;0
user_1691;2020-01-06;facebook / video;10.25;0
user_1692;2020-01-05;telegram / posts;15.75;0
user_1693;2020-01-06;google / cpc;8.25;0
user_1694;2020-01-12;yandex / cpc;8.5;0
user_1694;2020-01-14;facebook / video;10.25;0
user_1695;2020-01-03;facebook / video;10.25;0
user_1696;2020-01-03;yandex / cpc;8.5;100
user_1697;2020-01-03;facebook / video;10.25;0
user_1698;2020-01-03;vk / display;14.75;0
user_1698;2020-01-08;google / cpc;8.25;0
user_1698;2020-01-12;vk / display;14.75;80
user_17;2020-01-03;google / cpc;8.25;0
user_17;2020-01-23;telegram / posts;15.75;0
user_170;2020-01-04;facebook / video;10.25;0
user_1700;2020-01-03;facebook / video;10.25;0
user_1700;2020-01-05;google / cpc;8.25;0
user_1701;2020-01-07;telegram / posts;15.75;0
user_1701;2020-01-09;vk / display;14.75;0
user_1702;2020-01-04;google / cpc;8.25;0
user_1704;2020-01-03;vk / display;14.75;0
user_1704;2020-01-06;telegram / posts;15.75;0
user_1704;2020-01-11;google / cpc;8.25;0
user_1706;2020-01-05;google / cpc;8.25;0
user_1707;2020-01-14;google / cpc;8.25;0
user_1708;2020-01-06;telegram / posts;15.75;0
user_1709;2020-01-07;facebook / video;10.25;0
user_171;2020-01-04;facebook / video;10.25;212.5
user_1710;2020-01-03;yandex / cpc;8.5;0
user_1710;2020-01-13;google / cpc;8.25;0
user_1712;2020-01-04;google / cpc;8.25;0
user_1713;2020-01-05;facebook / video;10.25;0
user_1713;2020-01-07;facebook / video;10.25;0
user_1713;2020-01-10;yandex / cpc;8.5;0
user_1714;2020-01-03;facebook / video;10.25;0
user_1714;2020-01-03;yandex / cpc;8.5;0
user_1716;2020-01-03;yandex / cpc;8.5;0
user_1716;2020-01-10;google / cpc;8.25;0
user_1716;2020-01-14;google / cpc;8.25;0
user_1716;2020-01-14;facebook / video;10.25;0
user_172;2020-01-04;telegram / posts;15.75;0
user_1721;2020-01-04;google / cpc;8.25;0
user_1722;2020-01-03;vk / display;14.75;0
user_1725;2020-01-03;google / cpc;8.25;0
user_1726;2020-01-03;telegram / posts;15.75;0
user_1726;2020-01-03;telegram / posts;15.75;0
user_1728;2020-01-07;google / cpc;8.25;0
user_1729;2020-01-05;telegram / posts;15.75;0
user_1729;2020-01-08;yandex / cpc;8.5;0
user_173;2020-01-05;vk / display;14.75;132.5
user_1730;2020-01-06;google / cpc;8.25;0
user_1732;2020-01-03;vk / display;14.75;0
user_1732;2020-01-13;google / cpc;8.25;0
user_1733;2020-01-06;telegram / posts;15.75;0
user_1734;2020-01-07;yandex / cpc;8.5;0
user_1736;2020-01-04;yandex / cpc;8.5;0
user_1736;2020-01-07;facebook / video;10.25;0
user_1737;2020-01-09;yandex / cpc;8.5;0
user_1738;2020-01-03;google / cpc;8.25;0
user_1738;2020-01-08;facebook / video;10.25;0
user_174;2020-01-09;facebook / video;10.25;0
user_174;2020-01-19;yandex / cpc;8.5;0
user_1740;2020-01-13;google / cpc;8.25;0
user_1741;2020-02-08;yandex / cpc;8.5;0
user_1743;2020-02-08;telegram / posts;15.75;0
user_1744;2020-01-03;yandex / cpc;8.5;140
user_1744;2020-01-16;facebook / video;10.25;0
user_1745;2020-01-03;vk / display;14.75;0
user_1745;2020-01-07;facebook / video;10.25;0
user_1746;2020-01-03;yandex / cpc;8.5;167.5
user_1746;2020-01-09;google / cpc;8.25;0
user_1748;2020-01-07;google / cpc;8.25;0
user_1749;2020-01-05;telegram / posts;15.75;0
user_1749;2020-01-07;facebook / video;10.25;0
user_1750;2020-01-05;vk / display;14.75;230
user_1750;2020-01-09;google / cpc;8.25;0
user_1752;2020-01-12;google / cpc;8.25;0
user_1752;2020-01-16;facebook / video;10.25;0
user_1753;2020-01-07;facebook / video;10.25;0
user_1753;2020-01-12;google / cpc;8.25;0
user_1753;2020-01-17;telegram / posts;15.75;0
user_1754;2020-01-12;facebook / video;10.25;215
user_1755;2020-01-05;yandex / cpc;8.5;82.5
user_1756;2020-01-05;yandex / cpc;8.5;0
user_1756;2020-01-05;google / cpc;8.25;0
user_1757;2020-01-15;facebook / video;10.25;0
user_1758;2020-01-08;google / cpc;8.25;0
user_1758;2020-02-01;facebook / video;10.25;0
user_176;2020-01-04;telegram / posts;15.75;0
user_1760;2020-02-05;google / cpc;8.25;87.5
user_1761;2020-01-09;google / cpc;8.25;0
user_1762;2020-01-04;telegram / posts;15.75;0
user_1762;2020-01-13;telegram / posts;15.75;0
user_1766;2020-01-03;google / cpc;8.25;0
user_1767;2020-01-20;google / cpc;8.25;95
user_1769;2020-01-08;yandex / cpc;8.5;0
user_1770;2020-01-21;yandex / cpc;8.5;0
user_1771;2020-01-06;telegram / posts;15.75;140
user_1772;2020-01-07;telegram / posts;15.75;0
user_1773;2020-01-04;facebook / video;10.25;0
user_1774;2020-01-03;facebook / video;10.25;0
user_1774;2020-01-03;telegram / posts;15.75;0
user_1776;2020-01-05;facebook / video;10.25;0
user_1778;2020-01-05;facebook / video;10.25;0
user_1779;2020-01-03;yandex / cpc;8.5;0
user_178;2020-01-03;google / cpc;8.25;0
user_178;2020-01-04;telegram / posts;15.75;127.5
user_1780;2020-01-05;telegram / posts;15.75;0
user_1780;2020-01-05;yandex / cpc;8.5;0
user_1781;2020-01-04;google / cpc;8.25;0
user_1781;2020-01-23;vk / display;14.75;0
user_1782;2020-01-15;google / cpc;8.25;0
user_1782;2020-01-30;google / cpc;8.25;0
user_1784;2020-01-04;google / cpc;8.25;57.5
user_1785;2020-01-06;vk / display;14.75;0
user_1786;2020-01-08;google / cpc;8.25;0
user_1787;2020-01-07;yandex / cpc;8.5;105
user_1788;2020-01-03;facebook / video;10.25;0
user_1788;2020-01-09;yandex / cpc;8.5;0
user_1788;2020-01-18;facebook / video;10.25;192.5
user_1788;2020-01-20;telegram / posts;15.75;0
user_179;2020-01-16;google / cpc;8.25;0
user_1790;2020-01-23;yandex / cpc;8.5;0
user_1791;2020-01-04;facebook / video;10.25;0
user_1792;2020-01-03;google / cpc;8.25;0
user_1793;2020-01-03;telegram / posts;15.75;0
user_1793;2020-01-03;google / cpc;8.25;0
user_1794;2020-01-09;telegram / posts;15.75;0
user_1796;2020-01-13;telegram / posts;15.75;132.5
user_1796;2020-01-29;telegram / posts;15.75;0
user_1797;2020-01-09;google / cpc;8.25;0
user_1797;2020-01-10;google / cpc;8.25;0
user_18;2020-01-05;google / cpc;8.25;0
user_18;2020-01-21;facebook / video;10.25;0
user_180;2020-01-06;facebook / video;10.25;0
user_1801;2020-01-12;vk / display;14.75;0
user_1804;2020-01-11;yandex / cpc;8.5;0
user_1805;2020-01-04;google / cpc;8.25;0
user_1806;2020-01-05;google / cpc;8.25;135
user_1806;2020-01-08;yandex / cpc;8.5;0
user_181;2020-01-06;google / cpc;8.25;0
user_181;2020-01-08;telegram / posts;15.75;0
user_1810;2020-01-03;google / cpc;8.25;0
user_1811;2020-02-09;telegram / posts;15.75;187.5
user_1816;2020-01-07;telegram / posts;15.75;0
user_1816;2020-01-12;telegram / posts;15.75;0
user_1817;2020-01-03;telegram / posts;15.75;192.5
user_182;2020-01-03;facebook / video;10.25;0
user_182;2020-01-09;google / cpc;8.25;0
user_1820;2020-01-06;telegram / posts;15.75;0
user_1823;2020-01-04;facebook / video;10.25;0
user_1825;2020-01-04;facebook / video;10.25;0
user_1825;2020-01-06;telegram / posts;15.75;0
user_1825;2020-02-02;facebook / video;10.25;185
user_1829;2020-01-26;google / cpc;8.25;0
user_183;2020-01-14;facebook / video;10.25;0
user_1832;2020-01-12;telegram / posts;15.75;0
user_1833;2020-01-11;google / cpc;8.25;0
user_1834;2020-01-09;yandex / cpc;8.5;0
user_1834;2020-01-09;facebook / video;10.25;0
user_1835;2020-01-03;facebook / video;10.25;0
user_1835;2020-01-05;google / cpc;8.25;0
user_1838;2020-02-05;yandex / cpc;8.5;0
user_1839;2020-01-03;facebook / video;10.25;0
user_1839;2020-01-29;telegram / posts;15.75;0
user_1840;2020-01-09;telegram / posts;15.75;0
user_1841;2020-01-04;vk / display;14.75;0
user_1841;2020-01-07;telegram / posts;15.75;0
user_1841;2020-01-11;telegram / posts;15.75;0
user_1842;2020-01-03;telegram / posts;15.75;127.5
user_1844;2020-01-12;yandex / cpc;8.5;0
user_1848;2020-01-05;telegram / posts;15.75;0
user_185;2020-01-08;yandex / cpc;8.5;0
user_1851;2020-01-04;telegram / posts;15.75;0
user_1852;2020-01-03;yandex / cpc;8.5;0
user_1852;2020-01-16;vk / display;14.75;0
user_1854;2020-01-10;yandex / cpc;8.5;172.5
user_1854;2020-01-18;google / cpc;8.25;0
user_1855;2020-01-08;telegram / posts;15.75;0
user_1856;2020-01-04;facebook / video;10.25;0
user_1856;2020-01-09;telegram / posts;15.75;0
user_1858;2020-01-04;telegram / posts;15.75;0
user_1858;2020-01-10;facebook / video;10.25;0
user_1858;2020-01-13;facebook / video;10.25;0
user_1859;2020-01-10;telegram / posts;15.75;0
user_186;2020-01-03;facebook / video;10.25;0
user_186;2020-01-07;google / cpc;8.25;0
user_1860;2020-01-12;facebook / video;10.25;0
user_1862;2020-01-08;telegram / posts;15.75;0
user_1863;2020-01-03;telegram / posts;15.75;0
user_1864;2020-01-04;yandex / cpc;8.5;0
user_1864;2020-01-11;facebook / video;10.25;0
user_1865;2020-01-13;google / cpc;8.25;0
user_1866;2020-01-05;telegram / posts;15.75;0
user_1866;2020-01-16;yandex / cpc;8.5;0
user_1867;2020-01-03;facebook / video;10.25;0
user_1867;2020-01-04;yandex / cpc;8.5;0
user_1869;2020-01-08;yandex / cpc;8.5;0
user_1869;2020-01-11;facebook / video;10.25;0
user_1869;2020-01-22;google / cpc;8.25;0
user_1871;2020-01-10;telegram / posts;15.75;0
user_1872;2020-02-12;facebook / video;10.25;0
user_1874;2020-01-07;telegram / posts;15.75;0
user_1874;2020-01-10;yandex / cpc;8.5;0
user_1876;2020-01-03;telegram / posts;15.75;0
user_1876;2020-01-12;facebook / video;10.25;0
user_1876;2020-02-03;telegram / posts;15.75;0
user_1877;2020-01-06;facebook / video;10.25;0
user_1878;2020-01-06;facebook / video;10.25;0
user_1878;2020-01-08;google / cpc;8.25;0
user_188;2020-01-03;yandex / cpc;8.5;0
user_188;2020-01-03;google / cpc;8.25;0
user_188;2020-01-04;facebook / video;10.25;0
user_1880;2020-01-04;facebook / video;10.25;0
user_1882;2020-01-13;telegram / posts;15.75;217.5
user_1883;2020-01-28;google / cpc;8.25;0
user_1886;2020-01-05;telegram / posts;15.75;0
user_1887;2020-01-25;telegram / posts;15.75;0
user_1888;2020-01-08;telegram / posts;15.75;0
user_1888;2020-02-06;yandex / cpc;8.5;0
user_1889;2020-01-04;yandex / cpc;8.5;0
user_1889;2020-01-10;google / cpc;8.25;0
user_189;2020-01-19;vk / display;14.75;0
user_1891;2020-01-03;google / cpc;8.25;0
user_1891;2020-01-04;telegram / posts;15.75;0
user_1891;2020-01-17;telegram / posts;15.75;95
user_1891;2020-01-28;facebook / video;10.25;0
user_1895;2020-01-03;telegram / posts;15.75;0
user_1896;2020-01-03;yandex / cpc;8.5;0
user_1896;2020-01-03;telegram / posts;15.75;0
user_1896;2020-01-14;facebook / video;10.25;0
user_1897;2020-01-09;google / cpc;8.25;0
user_1898;2020-01-09;yandex / cpc;8.5;0
user_1899;2020-01-05;facebook / video;10.25;0
user_1899;2020-01-09;facebook / video;10.25;0
user_190;2020-01-09;telegram / posts;15.75;0
user_1900;2020-01-08;google / cpc;8.25;0
user_1901;2020-01-05;facebook / video;10.25;0
user_1901;2020-01-07;google / cpc;8.25;0
user_1901;2020-01-12;google / cpc;8.25;0
user_1903;2020-01-03;google / cpc;8.25;0
user_1903;2020-01-08;facebook / video;10.25;0
user_1903;2020-01-15;google / cpc;8.25;145
user_1905;2020-01-04;facebook / video;10.25;0
user_1905;2020-01-30;vk / display;14.75;0
user_1906;2020-01-04;telegram / posts;15.75;0
user_1908;2020-01-09;telegram / posts;15.75;175
user_1908;2020-01-17;facebook / video;10.25;0
user_1909;2020-01-04;facebook / video;10.25;0
user_191;2020-01-03;telegram / posts;15.75;0
user_191;2020-01-03;telegram / posts;15.75;0
user_1910;2020-01-03;google / cpc;8.25;0
user_1910;2020-01-03;facebook / video;10.25;0
user_1910;2020-01-06;google / cpc;8.25;0
user_1912;2020-01-10;google / cpc;8.25;0
user_1913;2020-01-07;google / cpc;8.25;0
user_1914;2020-01-04;yandex / cpc;8.5;0
user_1914;2020-01-16;yandex / cpc;8.5;0
user_1915;2020-01-04;facebook / video;10.25;0
user_1915;2020-01-06;google / cpc;8.25;0
user_1916;2020-01-17;telegram / posts;15.75;0
user_1919;2020-01-08;google / cpc;8.25;0
user_192;2020-01-10;google / cpc;8.25;0
user_1920;2020-01-03;facebook / video;10.25;0
user_1924;2020-01-05;telegram / posts;15.75;0
user_1924;2020-01-06;telegram / posts;15.75;0
